tweet_id,content,post_date,relevance
A1778,Vacinação contra Influenza-H1N1 em São Luís é ampliada para condomínios e atendimento domiciliar a pessoas com dificuldade de locomoção  via @rubenspereirajr,2020-03-23,irrelevant
B2901,"Por isso que defendo que haja prazos limites para o cumprimento das determinações legais, por parte dos órgãos públicos e que para alguns negócios os alvarás nem sejam uma obrigatoriedade. \nCom agilidade e boa gestão, a gente sai dessa! ✌🏻",2020-10-01,irrelevant
B208,"Brasil renovou o recorde de mortes por coronavírus: 1.179. 17.971 no total!\n\nBolsonaro: “Quem é de direita toma cloroquina. Quem é de esquerda toma Tubaína"".\n\nCanalha traidor!!!!",2020-05-19,relevant
B1591,A análise do comportamento aplicada  é uma abordagem da psicologia usada para a compreensão do comportamento e vem sendo amplamente utilizada no atendimento de pessoas com autismo.,2020-04-24,irrelevant
B1289,"Para a direita, cloroquina. Para a esquerda, tubaina, para o centrão, propina. No avião do presidente? Cocaína",2020-05-21,relevant
B5293,"Toda solidariedade a @Deputee_Obono, deputada do França Insubmissa, que vem sofrendo ataques racistas em suas redes. Nossos corpos ocupando os espaços de poder incomodam, mas não daremos um passo atrás. Racistas não passarão! ",2020-07-07,irrelevant
B1079,"Saneamento básico também é drenagem urbana, água encanada, limpeza urbana... \n\nA Saúde pública deficitária da nossa cidade também á causada pela ausência de esgotamento sanitário de Maceió. #DebateACTA",2020-11-11,irrelevant
B3911,"Agora a missão ganhou mais um reforço: nosso jingle tá nas ruas. Você pode ouvir, dançar, curtir, compartilhar, marcar os amigos… Chama a galera para colar com a gente nessa missão. E ah, se você lançar o passinho, me marca no vídeo que eu vou amar te ver metendo dança 😁❤️ ",2020-09-28,irrelevant
B5328,"Na véspera do julgamento no STF no qual pedimos para suspender a Portaria 2282, vem o Ministro da Saúde e altera o texto para tentar encobrir a ameaça a mulheres, que continua. Obrigar o profissional de saúde a denunciar a mulher é inconstitucional e isso foi mantido! Segue o fio",2020-09-24,irrelevant
B2172,"O MP/ES vai investigar grupo de fundamentalistas que coibiu família da menina, vítima de estupro do tio, a não realizar aborto legal. Se confirmado envolvimento com Damares, Ministra da Mulher e dos Direitos Humanos,ela deve cair imediatamente. #gravidezaos10anosmata #ForaDamares",2020-08-17,irrelevant
B1663,A saída de Bolsonaro da presidência é a mais importante medida sanitária para conter a pandemia do corona vírus no país. #ForaBolsonaro,2020-03-23,irrelevant
B4247,"Mudança radical em 3 meses na postura de Moro indica contradição ou mentira?@jairbolsonaro - Opinião Crítica, texto da coluna @Marisa_Lobo ",2020-05-25,irrelevant
B2906,"@amandamoraes500 Sobre o tratamento precoce eu defendo muito a liberdade da relação médico-paciente. Se o médico prescrever e o paciente quiser, não há razão para se ter qualquer preconceito com o tratamento precoce.",2020-10-08,relevant
B612,"As mortes por covid-19 tem cor, pretas e pretos da periferia. Para exigir políticas especificas, cito o PL 2726-2020 que determina marcador étnico-racial nos registros das suspeitas, confirmações, internações e óbitos por covid-19.\nVeja aqui o projeto: \n",2020-06-02,irrelevant
A1496,"@marcossavior @DeputadaMariana Olá, @marcossavior. Infelizmente, por questões técnicas, não era possível fazer isso nesta Medida Provisória. No entanto, vamos lutar para que todas as vacinas eficazes e seguras tenham os recursos necessários para chegar ao nosso povo e salvar vidas.",2020-12-02,relevant
B3699,"#DebateNaBand: @brunocovas, que também é prefeito, ocupa uma boa posição nas pesquisas e ainda por cima convalesce de um câncer, NÃO fugiu do debate. Qual é a sua desculpa, @alexandrekalil? #KalilFugiu\n\n#DebateBandMinas #DebatenaBandBH",2020-10-01,irrelevant
B3905,"Não podemos sobrepor a prioridade atual, que é o cuidado às pessoas. Nesse momento, o que importa é salvar vidas e não fazer eleição. A política não pode se sobrepor à vida humana. A eleição acontecerá quando as condições sanitárias permitirem.\n\n",2020-06-23,irrelevant
A727,"Todos queremos uma vacina para a covid-19, porém, não podemos compactuar com demagogias, falsas promessas e ilusionismos para a população!\n\n#SabatinaCNN #PorPortoAlegreValeAPena 💉🦠 ",2020-10-19,relevant
A1028,Eu tô tão louco pra tomar vacina que já acordo de regata!,2020-12-20,relevant
B978,"No Dia Mundial do Doador de Sangue, em plena pandemia em meio a tantas outras doenças, não use apenas palavras bonitas: aja! Eu, minha esposa @AnaFrantz1 e o grupo 477 ( grupo de aprovados da Guarda Civil… ",2020-06-14,irrelevant
B225,"Quase 80% de todos os ingressos de cinema vendidos no Brasil no ano passado tiveram preço de meia-entrada!\n\nIsso motivou a Ancine a abrir consulta pública sobre a obrigatoriedade da meia-entrada!\n\nO motivo é óbvio: tá todo mundo pagando ""a metade do dobro"".",2020-08-03,irrelevant
B2601,"São 740 novos casos em 24 horas, 4 novos óbitos, em Roraima. Centenas de pessoas desempregadas, sem ter comida em casa e sem dar o que comer aos seus filhos. Meu Deus, até quando?! Neste momento tão diferente de tudo o que já vivemos até hoje, é fundamental a união de todos. ",2020-07-03,irrelevant
B1582,"O governador @flaviodino falou hoje sobre o crescimento de casos de covid-19 no MA, considerando grave termos 204 confirmados e 8 óbitos, números que podem significar até 2 mil contaminados. Estamos mantendo uma trajetória de aumento, mas ainda estamos abaixo da média brasileira. ",2020-04-07,irrelevant
B3969,O Rio Grande do Sul é o estado com maior número de casos de Covid-19 da região sul. São 22 mil confirmados e só neste mês vimos o número de óbitos saltar de 232 para 500. Precisamos testar a população antes que seja tarde. Todos q puderem fiquem em casa 💙\n,2020-06-25,irrelevant
B1361,@gui_pinheiro A Cloroquina do Adeus,2020-04-10,relevant
A1363,"A aquisição da vacina, que parecia encaminhada de forma civilizada, foi sabotada por Bolsonaro.\n\nSendo assim, isso vira tema central na eleição, pois estamos falando de vidas.\n\nComo prefeito, garantirei vacina para todos. E Russomano, vai comprar vacina ou seguir Bolsonaro?",2020-10-21,relevant
A2027,"Parabéns à infectologista e epidemiologista goiana Cristiana Toscano, indicada para compor o grupo de trabalho de Vacinas para Covid-19 do Grupo Estratégico Internacional de Experts em Vacinas da Organização Mundial de Saúde (OMS). ⁣\n⁣Ela é a única brasileira a compor a equipe. ",2020-05-28,relevant
B6125,"@mvxdx Convide eu e @BragaHeline , minha vice maravilhosa! Vamos sim visitar sua família, respeitando todas as regras sanitárias e eleitorais",2020-10-21,irrelevant
B1799,*ATUALIZAÇÃO DO TEMPO | 20h10:* os núcleos de chuva muito forte se deslocaram da Barra/Jacarepaguá para oceano e os núcleos no Centro do Rio e na Ilha do Governador se deslocam para a Baía de Guanabara. Previsão de chuva moderada a forte isolada nas próximas leituras. ,2020-12-25,irrelevant
B3790,Tutorial de como ser um presidente babacão:\n1. Exalte um país que te explora\n2. Puxe o saco de um presidente que tá nem aí pra você\n3. Copie suas ideias loucas de cloroquina e etc\n4. Tenha voos de seu país cancelados por causa do caos no Brasil.\n#ImpeachmentdoBolsonaroURGENTE ,2020-05-26,relevant
B318,"Não permitiremos censura de dados sobre a covid-19 em MG!\n\nO @psolminas, subsidiado por mim e pela @andreiadejesuus, denunciou ao TJMG a alarmante subnotificação de casos e óbitos por covid-19! \n\nPedimos transparência na produção e divulgação de dados sobre a pandemia no estado!",2020-07-16,irrelevant
B5693,"A Prefeitura deve oferecer educação de qualidade à população. Vamos implantar o reforço escolar, em conjunto com o turno inverso, para que as crianças com dificuldades não saiam da escola sem saber o essencial. Porto Alegre tem solução! 💪🏽 #TamoJuntoPortoAlegre #Melo15 ",2020-11-05,irrelevant
B4798,"Com mais de 2 MILHÕES de brasileiros infectados e 76.822 mortos, Bolsonaro está ocupado demais tentando vender cloroquina para governar o país. Irresponsável e genocida! \n#HaiaParaBolsonaro",2020-07-17,relevant
B400,"Tem gente que não sabe mais o que inventar sobre o @psol50 e seus candidatos. O apresentador Sikêra Jr. nos acusou de ""obrigar o ensino de ideologia de gênero nas escolas"", entre outros absurdos. É assim. Quando falta conteúdo, sobra espaço para as fake news. Vamos processar.",2020-10-29,irrelevant
A1429,"O Min. da Saúde excluiu a população carcerária da prioridade de vacinação. Em um país como nosso, com encarceramento em massa do povo pobre e negro, onde 40% sequer foi julgado, essa decisão é repugnante. Avança de prisão sem julgamento, para possível execução sem julgamento.",2020-12-10,relevant
B2427,O tratamento usou um anticorpo monoclonal utilizado em terapias contra artrite reumatoide.,2020-06-09,relevant
B681,Coronavírus &gt;&gt; Soube agora que Governo Federal recorreu à Justiça para IMPEDIR que o governo do Estado faça controle e orientação sanitária no aeroporto. Realmente inacreditável. Não fazem e querem impedir que nós façamos.,2020-03-22,irrelevant
A1071,"Lewandowski obrigou o governo a informar em 48hs a data do início da vacinação contra Covid no Brasil. Se a vacina ainda não está pronta e sequer tem certificação da Anvisa, como querer determinar uma data? O STF virou a palmatória do Brasil. 11 ditadores supremis.",2020-12-13,relevant
A1989,Governadores iresponsáveis. Aqui em Goiânia Caiado convocou os idosos pra vacinação e quando viu centenas de idosos nas filas sem organização rompendo a 40 apareceu berrando com mega fone mandando os idosos de volta pra casa.\nPorque não vacinar os idosos em suas casas? ,2020-03-23,irrelevant
A1886,"A Deputada Delegada @Adriana_Accorsi  preocupada com a inoperância do Governo Federal, apresentou requerimento hoje para que o GOVERNO DE GOIÁS possa comprar vacina diretamente nos Estados Unidos, União Europeia, Japão ou China, desde que autorizadas por agências sanitárias. ",2020-12-08,relevant
B2079,"Não tem evidência científica mas a regra é essa: “Quem for de direita toma cloroquina, quem for de esquerda toma…. Tubaína”. Fala debochada desse criminoso, que acaba de assinar novo protocolo de uso da cloroquina, no dia em que o Brasil acorda com quase 18 mil mortos! ",2020-05-20,relevant
B3733,"Ódio do bem: jornalista Chico Sant’Anna fez enquete para batizar a Naja que deixou um garoto em coma no DF e escolheu o nome de Damares. A ministra não deixou barato e disse que organizaria um lindo batismo desde que ele, o jornalista, colocasse uma plaquinha com o nome na cobra.",2020-07-15,irrelevant
B3726,"@FlaviusBarreto Flávio, certíssimo. Temos muito assistencialismo barato envolvido na questão. É um grande tabu e uma bobagem demagógica que tem raízes no populismo que há décadas contamina a política fluminense. Forte abraço, e obrigado pela sua observação.",2020-06-20,irrelevant
B5381,"Isso acontece exatamente 2 dias depois que o Ministério da Saúde fez o alerta para o ""crescimento descontrolado"" da epidemia aqui no estado. Nós suportaremos? O distanciamento não imuniza as pessoas, mas reduz a pressão sobre o sistema de saúde.",2020-04-06,irrelevant
B4154,"Dentre as nossas propostas, reforço que acreditamos em um trabalho contínuo de ordenamento urbano inclusivo com a capacitação da guarda municipal e de todos os demais serviços de fiscalização pra uma convivência que respeite e obedeça a legislação e os direitos. ",2020-10-19,irrelevant
B4497,A ajuda humanitária vai permitir um reforço no recém ampliado programa de testagem da Capital. A expectativa é que Porto Alegre passe a usar os resultados dos testes como uma referência para definir estratégias de enfrentamento da pandemia.\n\n#PoacontraoCorona,2020-05-06,irrelevant
A964,"Ontem, a coluna da @TaschnerNatalia no Globo trouxe resumo para a situação do Brasil “Um plano sem planejamento”. Ela nos explica q o Plano de Imunização Nacional q ignora a CoronaVac, tb deixa vácuo no q + importa, podemos elencar as prioridades receber a vacina: mas q vacina? ",2020-12-06,relevant
A935,"Diz a Oeste que Sarney, FHC e Temer aceitaram o convite do Doria para receber uma dose da CoronaVac no dia 25 de janeiro. Querem que a vacinação dos três seja transmitida ao vivo. Difícil até comentar os garotos propaganda da vacina, a provocação e a politização da saúde pública. ",2020-12-18,relevant
B1301,"1/3 A despeito dos números, segundo o ex-deputado e hoje assessor do governo @gladsoncameli, amigo @moisesdiniz10, a taxa de mortalidade por Covid-19 está baixando no AC\n...",2020-05-28,irrelevant
A185,"Entre profissionais de saúde, também prioritários nesta fase, a cobertura até agora é de 66,78%.  #fernandofrancischini #gripe #H1N1 #campanhadevacinacao #coronavirus #covid19",2020-04-09,irrelevant
B5884,"gestão de sistemas de segurança sanitária e cumprimento de normas de distanciamento, assepsia e controle impostos por determinação de decretos governamentais.",2020-06-15,irrelevant
B4195,21/03/2020  @jairbolsonaro\napresentou cloroquina e lutou até dia 7/04 pela aprovação.\n07/04/ foi liberado.\n21/03 tinhamos 18 mortes. \n07/04 . 667 mortes.\n667-18 = 649 vidas é o número de pessoas q poderiam ter sido salvas se tivessem ouvido o presidente.07/04/2020 foi liberado. ,2020-04-08,relevant
A1933,Torcemos para que a vacina seja descoberta o quanto antes e que acabe com esse pesadelo que estamos vivendo por causa do coronavírus. Mas vamos continuar fazendo a nossa parte e adotando todas as medidas possíveis de prevenção.\n#eliasvaz #vacinacoronavirus #coronavirusbrasil ,2020-06-03,relevant
B2880,"@MarceloVezaro Estou aqui, defendendo o que eu acho certo. Ao contrário de ti, que só faz ironia barata e não contribui com nada ✌🏼",2020-06-15,irrelevant
B5319,"6. É urgente decretar um Novo Código dos Ônibus, com multas mais pesadas para as empresas. O código criado pelo Paes permite multas que não passam dos R$ 2 mil, um PRESENTE para os empresários. Fica mais barato quebrar as regras do que investir na melhoria do serviço! 👇",2020-08-25,irrelevant
B1322,Mandetta diz que Bolsonaro faz 3 eletrocardiogramas por dia e tem ambulância na porta em razão do uso da cloroquina\n,2020-07-17,relevant
A1098,"A pesquisa de Oxford diz o óbvio: falta teste, rastreamento e informação. O #Brasil não fez seu dever de casa em relação à #covid e a pesquisa alerta que 8 capitais brasileiras não estavam prontas para flexibilizar.Fique em casa, lave as mãos, use máscara! ",2020-06-23,irrelevant
B3051,"Mais uma adição ao Time de Transição: o advogado especialista João Folha. Com vasta experiência na Administração Pública, inclusive transições, é um reforço importante para o time técnico que estamos montando. \n\n#TimeMaceió #TimeMCZ",2020-12-01,irrelevant
A708,"Consideramos a vacinação de ontem um sucesso. Mais de 46 mil idosos foram imunizados. Tivemos 57 farmácias parceiras aplicando as doses, 9 pontos de drive thru e a parceria da 99 que possibilitou que idosos fossem vacinados em casa.",2020-03-26,irrelevant
A1,"Senado: Promulgado artigo que protege IBGE, Embrapa e Fiocruz de contingenciamentos ",2020-03-20,irrelevant
B728,Ministra @DamaresAlves resume os resultados positivos do tratamento com a cloroquina durante visita a cidade de Floriano - PI. ,2020-05-15,relevant
B1477,Aprovado na Alerj projeto que sou coautora e propõe negociação com empresas para produção e fornecimento de equipamentos de prevenção por meio de incentivo fiscal. Reforço para a segurança de todos que segue para aprovação do governador. Veja: ,2020-05-05,irrelevant
B5711,"Denunciei hoje, diante do Plenário do Senado, que paralisia do governo está prejudicando o país na reação a pandemia do #coronavírus. ",2020-04-08,irrelevant
A312,#Trump #EuqueroaVacinaAmericana ,2020-12-12,relevant
B4113,"@BelemJameson James, começamos o #OutubroRosa com uma notícia triste: o diagnóstico do câncer de mama está mais demorado em São Paulo. Precisamos mudar isso! Meu broche é um compromisso com a saúde da mulher.",2020-10-01,irrelevant
B2058,"""Mourão diz que a crise é mais que sanitária. É verdade. Ela é institucional, pois o presidente ultrapassa os limites de sua irresponsabilidade""\nNosso artigo na @revistaforum respondendo ao artigo golpista do @GeneralMourao.\n",2020-05-14,irrelevant
B263,"Na CMBH, @bellagoncalvs integrou a CPI das Barragens, que auxiliou a Justiça a obrigar a Vale a construir um novo ponto de captação de H20 p/ enfrentar o risco de desabastecimento hídrico da RMBH. Mas as obras acontecem s/ a devida escuta à comunidade rural de Almorreimas. (+)",2020-01-25,irrelevant
B5368,"[pedido de ajuda] A pessoa da foto é minha mãe. Antes e depois de estar sofrendo com um câncer avançado, que tem como ÚNICA forma de tratamento uma cirurgia q o @hapvidasaude negou 3x e mesmo com 2 decisões judiciais continua negando a ela a chance de viver. Segue o calvário ",2020-03-19,irrelevant
B3778,"O Brasil está mergulhado em crises sanitária, de proteção social e econômica, sem precedentes, com mais de 100 mil casos de coronavírus. Já Bolsonaro e Moro, escancarando o descompromisso que os dois têm com o Brasil, se digladiam pelo poder político, sobre cadáveres.",2020-05-05,irrelevant
B3288,A prefeitura deve dialogar e respeitar os protocolos sanitários dos órgãos de saúde. #DebateRDCTV #JoãoDerly10,2020-10-29,irrelevant
A245,@pmsap Temos a grande esperança que a vacina venha rápido para podermos retomar as nossas vidas.,2020-12-17,relevant
B3407,Hospitais brasileiros temem ‘uso político’ de pesquisas nacionais sobre cloroquina. Resultados serão anunciados nas próximas semanas e devem seguir a linha de estudos estrangeiros que não comprovaram eficácia do remédio p/ combater a covid-19\n\n,2020-07-16,relevant
B285,"O presidente aloprado fará um churrasco para dezenas de pessoas. Insensível às mortes e às regras de isolamento social. ""A carne mais barata do mercado é a carne negra"". É a carne do povo brasileiro que será servida nesse banquete. Para beber: nossas lágrimas. #ForaBolsonaro",2020-05-08,irrelevant
B1722,"A nossa luta contra o câncer não para mesmo durante a pandemia. Hoje, a partir das 16h, estarei reunido virtualmente com especialistas de todo o país para debater o PL 1605/2019, de minha autoria, que cria o Estatuto da Pessoa com Câncer. Acesse:  ",2020-06-22,irrelevant
B6296,"#VAMOSKOMBINAR com @zericardoam e @marklizepsol os pescadores terão o apoio da Prefeitura e seu trabalho será valorizado. O terminal pesqueiro vai funcionar corretamente e, assim, esse alimento de qualidade vai chegar mais barato na mesa do povo manauara. Vote #Zé13Prefeito",2020-10-13,irrelevant
A716,"Recebi o presidente do Conselho de Administração da @panvelfarmacias, Júlio Ricardo Andrighetto Mottin, e o diretor-executivo, Roberto Coimbra. Agradeci a parceria da Panvel na campanha de vacinação contra a gripe. Este ano conseguimos superar a meta de imunização em idosos.",2020-05-19,irrelevant
B3732,"Se fosse um país, a cidade do Rio teria a 2a maior mortalidade por milhão de habitantes no mundo por Covid. Coincidência, tivemos 5 governadores e 3 Secretários de Saúde presos. Obrigado Moreira, Garotinho, Rosinha, Cabral, Pezão, Cantarino, Sérgio Cortes, Edmar Santos. Muda Rio! ",2020-07-11,irrelevant
B643,"Em meio à crise sanitária causada pela pandemia, o governo quer tirar do Sistema Único de Saúde (SUS) R$ 35 bilhões do orçamento emergencial. É um projeto irresponsável do presidente. O SUS sofre com os sucateamentos e merece mais em 2021! #Benedita13Prefeita ✊🏿 ",2020-09-30,irrelevant
B3987,"Nesse Dia do Estudante, reforço a importância do Fundeb para a educação ao lado da @ViCabreira e da @RozanaBarroso✊\n\n#Diadoestudante #fundebpermanente  #tiktokbrasil ",2020-08-11,irrelevant
B2080,"😢TRISTEZA NÃO TEM FIM: 20.047 mortes por Covid no Brasil. Eram 18.859 na quarta-feira. Foram 1.188 mortes em 24 horas. O governo, no entanto, está preocupado em vender cloroquina.\n#ForaBolsonaro \n#TodosPeloImpeachment",2020-05-21,relevant
B6038,"Fiz questão de participar da posse do novo secretário de Educação da pref de Aparecida de Goiânia, professor Wanderlan Renovato.\nParabenizo o prefeito @MendanhaGustavo pela gestão moderna e próxima da população e pela qualidade do seu secretariado. Vamos em frente, prefeito. ",2020-05-04,irrelevant
B1136,"Reforço ainda que o projeto não significará qualquer renúncia de receita do Governo, pois as prestações não descontadas serão pagas ao fim de cada contrato, sem multa ou juros, pelos próprios servidores.",2020-05-27,irrelevant
A11,"O Núcleo de Operações e Inteligência em Saúde, que envolve PUC-Rio, Fiocruz, USP e outras instituições, estimam que no Brasil temos mais de 225 mil casos de Covid-19 subnotificados.\n\nNo Pará, estima-se que temos 2.330 casos subnotificados.\n\nPrecisamos de mais testes! ",2020-04-13,irrelevant
A875,"@euopedrofarias Oi Pedro! O plano de 100 dias prevê sim preparar as Clínicas da Família para a campanha de vacinação contra COVID-19. Saiba mais no  Abraços, Equipe Eduardo Paes",2020-10-24,relevant
A1929,"Estamos na torcida para que os pesquisadores encontrem tratamento e vacina contra o coronavírus. A ciência pode fazer toda a diferença neste momento. Vamos ter esperança, mas continuar fazendo a nossa parte para prevenir o vírus.\n#coronavirus #ciencia \n",2020-04-02,relevant
A828,"Desde o início da campanha contra a Influenza, em 23/03, mais de 1,27 milhão de pessoas já foram vacinadas.",2020-05-05,irrelevant
B5713,"7 - Nos 70 anos de carreira, Palatnik participou de cerca de cem exposições, no Brasil e exterior, como quatro Bienais de São Paulo. Suas obras estão nas coleções de museus como o de Arte Moderna de Nova York (MoMA) e de Arte Moderna de São Paulo (MAM).",2020-05-10,irrelevant
B1096,"Essa é a notícia que jamais queria dar... Perdemos a Romana, nossa amiga e querida servidora da SEMUS. É o primeiro óbito, vítima do coronavírus em Palmas. Não há palavras que traduzam o que a família está sofrendo neste momento. Nosso respeito e total solidariedade !",2020-04-15,irrelevant
B695,"Participei, como pré-candidato a prefeito de São Luís, da reunião em defesa do saneamento público.\n✍🏾 Assinei a 'Plataforma de Compromissos: Saneamento Básico e Eleições 2020'.\n👏🏾 Reafirmo nosso compromisso e parabenizo o Sindicato dos Urbanitários pela iniciativa.\n\n#PenseSãoLuís ",2020-08-27,irrelevant
A498,"Boris Johnson, 1º ministro da Inglaterra, defendeu no início da pandemia o isolamento apenas de idosos e doentes crônicos, e hoje está na UTI. Essa estratégia, defendida por Bolsonaro, e por Osmar Terraplanista, mostra que o negacionismo no comando é uma ameaça à vida no Brasil.",2020-04-06,irrelevant
A545,"Nossa coligação #POApedeCORAGEM tem plano de combate à COVID-19.Vou trabalhar p/ garantir vacina para todos, revogar terceirizações e valorizar a saúde pública. Eu acredito na Ciência, ao contrário de Bolsonaro que propaga fake news. A saúde do povo está acima de qualquer coisa!",2020-11-09,relevant
B2205,"Hoje, primeiro dia de volta às aulas, fiz questão de visitar a creche da Vila Tronco. Se Marchezan dialogasse com a comunidade escolar saberia que não há segurança sanitária suficiente para a rede municipal de educação! Confira a matéria completa aqui: ",2020-10-05,irrelevant
B2776,"“Te desafio a encontrar alguém no mercado financeiro que dê crédito barato na periferia”, diz Boulos a Filipe Sabará, do Novo, que questiona o que Boulos já fez; siga  ",2020-10-02,irrelevant
B6204,"Como a quantidade de óbitos no Maranhão não deverá ser grande, mantidas as medidas atuais, é importante, nestes boletins informativos de óbito, colocar a maior quantidade possível de informações, respeitados os limites de confidencialidade do ato médico.",2020-04-04,irrelevant
B1319,"Em coletiva, Bolsonaro insistiu que somente quem tem mais de 60 anos ou possui comorbidades morre por covid-19. As estatísticas o desmentem. Cerca de 30% dos mortos tinham menos que 60 anos (quase 20 mil pessoas) e 37% (o equivalente a 24 mil pessoas) não tinham comorbidades.",2020-07-08,irrelevant
B372,[✊🏾DIA PELA DESCRIMINALIZAÇÃO DO ABORTO]\n\nDados do DataSUS 👇🏾👇🏾👇🏾\n#28Sep #AbortoLegal ,2020-09-28,irrelevant
B5200,"#CuritibaContraVirus Unidade de Saúde Caiuá está funcionando com fluxo em ""y"" preventivo de Covid-19. Clínica de Odontologia foi adaptada às novas normas Sanitárias. Todas as Unidades serão readaptadas. Nada faltou, nem faltará, ao exemplar #SUSCuritibano #OrgulhoDeCuritiba ",2020-10-05,irrelevant
B2170,"Aqueles que chamam a menina de 10 anos, vítima de estupro, de ASSASSINA, são criminosos e hipócritas, q dizem defender a vida,mas massacram criança já tão violentada. Nesse caso, o aborto legal é mais que direito, significa salvar a vida de quem corre risco de morrer em gestação.",2020-08-16,irrelevant
A413,"OMS realizou, nesta sexta (24), encontro com lideranças mundiais que formarão aliança para descobrir medicamentos e vacina contra o novo coronavírus. O Brasil, contudo, não participou do evento. Estamos de mal a pior. #Covid_19 #ForaBolsonaroUrgente \n",2020-04-25,relevant
B4935,"BRASIL registra DEZ MIL ÓBITOS pelo CORONAVÍRUS! Deixo aqui os meus sentimentos as familiares e amigos! Ainda não temos data para que essa guerra acabe! Vamos todos fazer a nossa parte: ficar em casa, usar máscara, nos proteger e proteger quem a gente ama!!",2020-05-09,irrelevant
B920,Visitamos hoje o complexo Cultural Dragão do Mar. Reforço o compromisso com a descentralização e a transparência dos editais para agentes culturais e com a manutenção dos equipamentos públicos da cidade. Fortaleza tem o humor e a arte no seu DNA!   #Celio43 #Cultura #Fortaleza,2020-10-15,irrelevant
B750,"Nos últimos dias recebemos algumas mensagens, incluindo da AMA-Bahia, pedindo a flexibilização do uso das máscaras para as pessoas com autismo. ",2020-06-08,irrelevant
A954,"@erikrs11 @MCrivella Acertou no alvo, a prefeitura tem que se preparar para organizar toda a logística de vacinação.",2020-10-21,relevant
B1877,"@JuliaHubner4 Contudo, o que se observou na realidade foi a queda nos atendimentos do Hospital do Câncer durante a pandemia, o que, consequentemente, resultou na diminuição dos valores a serem recebidos pelo hospital.+",2020-12-16,irrelevant
B3108,"Ao valorizar os assentamentos e a agricultura familiar, é possível ofertar para a população de São Paulo alimento mais barato e sem agrotóxico. Um exemplo disso é que, no @MST_Oficial, maior produtor de arroz orgânico da América Latina, o quilo pode sair por até R$ 5 reais. ",2020-09-23,irrelevant
B1701,Implementar um Plano Emergencial de controle de águas pluviais e enchentes; Ampliar a cobertura espacial dos serviços de Esgotamento Sanitário; Otimizar a capacidade e recuperar as estruturas de esgotamento sanitário já existentes;,2020-11-23,irrelevant
B1620,"🦷 R$ 200 mil para a Unidade Sorrir, onde foram realizados mais de 600 tratamentos odontológicos.  \n\n🐶  Mais R$ 200 mil para saúde e bem-estar animal. \n\n👨🏽⚕  R$ 100 mil para o Hospital do Câncer Aldenora Bello. \n\n#SaúdeParaTodos\n#BoraResolver\n#ResgateOAmorPelaIlha\n#TôComDuarte",2020-08-05,irrelevant
B2127,"Quase 1,1 milhão de casos de Covid-19 no Brasil e 50.659 óbitos. A situação se tornando cada vez mais grave no Brasil, continuamos sem ministro da Saúde e Bolsonaro e o governo afundando em corrupção. Triste e revoltante cenário que precisamos mudar já pedindo #ForaBolsonaro.",2020-06-21,irrelevant
A1306,"O plano do Butantan era vender a vacina  para o Ministério da Saúde.\nBolsonaro BARROU com uma ordem expressa, no fim de outubro.\n.\nAgora fala em confisco ou venda forçada.  Isto é CRIME. Crime de responsabilidade.\n\nO Bolsonarismo está cada dia mais parecido com o Chavismo.",2020-12-12,relevant
B4793,"Passado o frenezi da ""gripezinha"" que pegou a Capitão Cloroquina, podemos tratar de duas coisas muito mais importantes:\n\n1) Achar a mulher do Queiroz.\n\n2) Derrubar os vetos de Bolsonaro à MP 936.",2020-07-07,relevant
B5411,"Problemas respiratórios. Dores de cabeça, náuseas, vômitos. Casos de câncer, abortos espontâneos. Essa era a vida em Boa Esperança (ES), antes de a cidade proibir a pulverização de agrotóxico pelo ar. Mas, agora, o agronegócio pressiona contra a proibição: ",2020-07-24,irrelevant
B3566,"O Presidente @jairbolsonaro  tomou uma acertada decisão de proibir taxar o sol. É bom para o país, é bom para o cidadão. A tarifa zero atual é importante para baratear a energia gerada no país. \n@ABSOLAR_Brasil @MSolarlivre \nSegue a thread:",2020-01-08,irrelevant
B760,Resumo das propostas apresentadas no #DebateBandBa:\n\n⏩Escola Digital\n⏩Centro de Inovação do Subúrbio\n⏩Centro de Inteligência Municipal\n⏩Ampliação do Morar Melhor\n⏩Centro Especializado de Reabilitação de Cajazeiras\n⏩Reforço escolar online na retomada das aulas,2020-10-02,irrelevant
B847,Drª Raissa Soares a médica que resolveu encarar o tratamento precoce da COVID-19. Está salvando vidas. Nosso agradecimento eterno. A ela e a todo profissional de saúde que encarou o problema de frente. 🙏 #fechadocomcapitão ,2020-09-20,relevant
B3211,O combate ao novo coronavírus ganhou um reforço importante no Recife. Uma parceria entre a @prefrecife e a UFPE vai ampliar os testes da Covid-19 na cidade. A expectativa é realizar 300 testes por dia no laboratório a universidade. \n,2020-04-08,irrelevant
B3770,"Bolsonaro não governa o Brasil. Fala apenas para o seus súditos. Ao ""prescrever"" cloroquina sem o aval da ciência, quer tirar o foco do que realmente interessa. Cadê o descongelamento do teto de gastos para saúde, cadê os investimentos no SUS? #AcabouBolsonaro",2020-04-10,relevant
B5317,"1 pessoa morreu a cada 10 minutos de coronavírus no Estado do Rio nas últimas 24 horas. É o recorde de óbitos diários registrados no último mês. Retomar as aulas nessa situação trágica não é só irresponsabilidade, é criminoso.",2020-08-18,irrelevant
